ProductKey,PRODUCT_ID,PRODUCT_DESCRIPTION,SIZE_RAW,SIZE_VALUE,PACK_RAW,PACK,STRENGTH,PROVIDER_SOURCE_ID,PROVIDER_ID,CLIENT_ID,SOURCE_SYSTEM_ID,UNIVERSAL_PROD_CODE,ACTIVE_FLAG,CREATE_DATE,AUTOMAP_ID,MANUFACTURER_NAME,CATEGORY_LEVEL_LL_DESCR,BRAND_LEVEL_LL_DESCR
5739,87752,PASCUAL TOSO MAGDALENA MALBEC,750M,0.7500,6,6.00,0,29200,241,NULL,COLLECTIONS,NULL,1,2021-08-11 16:09:57.340,NULL,QUI,NULL,NULL
5740,88297,LUCA BOSIO DARK SWT RED,750M,0.7500,12,12.00,0,29200,241,NULL,COLLECTIONS,NULL,1,2021-08-11 16:09:57.340,NULL,QUI,NULL,NULL
5741,88303,LUCA BOSIO BLK SWT RED,750M,0.7500,12,12.00,0,29200,241,NULL,COLLECTIONS,NULL,1,2021-08-11 16:09:57.340,NULL,QUI,NULL,NULL
5742,88966,LUCAS & LEWELLEN CDS CAB,750M,0.7500,6,6.00,0,29200,241,NULL,COLLECTIONS,NULL,1,2021-08-11 16:09:57.340,NULL,QUI,NULL,NULL
5743,89085,ECHO FALLS RASP & CURR FUSION,750M,0.7500,6,6.00,0,29200,241,NULL,COLLECTIONS,NULL,1,2021-08-11 16:09:57.340,NULL,QUI,NULL,NULL
5744,89228,LUCAS & LEWELLEN HIGH 9 P NOIR,750M,0.7500,6,6.00,0,29200,241,NULL,COLLECTIONS,NULL,1,2021-08-11 16:09:57.340,NULL,QUI,NULL,NULL
5745,89235,LUCAS & LEWELLEN ROSE OF PNOIR,750M,0.7500,12,12.00,0,29200,241,NULL,COLLECTIONS,NULL,1,2021-08-11 16:09:57.340,NULL,QUI,NULL,NULL
5746,89416,DRIFTING SAUV BL,750M,0.7500,12,12.00,0,29200,241,NULL,COLLECTIONS,NULL,1,2021-08-11 16:09:57.340,NULL,QUI,NULL,NULL
5747,90858,ATTILIO GHISOLFI BUSSIA BAROLO,750M,0.7500,12,12.00,0,29200,241,NULL,COLLECTIONS,NULL,1,2021-08-11 16:09:57.340,NULL,QUI,NULL,NULL
5748,91373,BIANCHI PARTICULAR MALBEC,750M,0.7500,6,6.00,0,29200,241,NULL,COLLECTIONS,NULL,1,2021-08-11 16:09:57.340,NULL,QUI,NULL,NULL
5749,91596,LUCAS & LEWELLEN HDN ASSET RED,750M,0.7500,12,12.00,0,29200,241,NULL,COLLECTIONS,NULL,1,2021-08-11 16:09:57.340,NULL,QUI,NULL,NULL
5750,91800,IRONSTONE CALIF CHENIN BL,750M,0.7500,12,12.00,0,29200,241,NULL,COLLECTIONS,NULL,1,2021-08-11 16:09:57.340,NULL,QUI,NULL,NULL
5751,94826,LUCA BOSIO NEBBIOLO D ALBA,750M,0.7500,12,12.00,0,29200,241,NULL,COLLECTIONS,NULL,1,2021-08-11 16:09:57.340,NULL,QUI,NULL,NULL
5752,95678,ATTILIO GHISOLFI BARB D ALBA,750M,0.7500,12,12.00,0,29200,241,NULL,COLLECTIONS,NULL,1,2021-08-11 16:09:57.340,NULL,QUI,NULL,NULL
5753,97825,TROPICAL MANGO MOSCATO,375M,0.3750,12,12.00,0,29200,241,NULL,COLLECTIONS,NULL,1,2021-08-11 16:09:57.340,NULL,QUI,NULL,NULL
5754,97828,TROPICAL PASSION FRUIT MOSCATO,375M,0.3750,12,12.00,0,29200,241,NULL,COLLECTIONS,NULL,1,2021-08-11 16:09:57.340,NULL,QUI,NULL,NULL
5755,98922,EQUILIBRIO SYRAH,750M,0.7500,12,12.00,0,29200,241,NULL,COLLECTIONS,NULL,1,2021-08-11 16:09:57.340,NULL,QUI,NULL,NULL
5756,98974,BIANCHI FAMIGLIA CAB,750M,0.7500,12,12.00,0,29200,241,NULL,COLLECTIONS,NULL,1,2021-08-11 16:09:57.340,NULL,QUI,NULL,NULL
5757,99191,BIANCHI FAMIGLIA CAB,750M,0.7500,12,12.00,0,29200,241,NULL,COLLECTIONS,NULL,1,2021-08-11 16:09:57.340,NULL,QUI,NULL,NULL
5758,99685,CONDE DE LOS ANDES TEMP,750M,0.7500,6,6.00,0,29200,241,NULL,COLLECTIONS,NULL,1,2021-08-11 16:09:57.340,NULL,QUI,NULL,NULL
5759,104786,LEO PREMIUM MALBEC,750M,0.7500,6,6.00,0,30336,241,NULL,COLLECTIONS,NULL,1,2021-08-11 16:09:57.340,NULL,QUI,NULL,NULL
5760,106121,KIRKLAND SIG RIOJA RSV QS,750M,0.7500,12,12.00,0,30336,241,NULL,COLLECTIONS,NULL,1,2021-08-11 16:09:57.340,NULL,QUI,NULL,NULL
5761,106426,BIANCHI SAN RAF OAS SUR MALBEC,750M,0.7500,12,12.00,0,30336,241,NULL,COLLECTIONS,NULL,1,2021-08-11 16:09:57.340,NULL,QUI,NULL,NULL
5762,1087,FERRY LACOMBE MIRA ROSE,750M,0.7500,12,12.00,0,30336,241,NULL,COLLECTIONS,NULL,1,2021-08-11 16:09:57.340,NULL,QUI,NULL,NULL
5763,110395,SAMUEL CHARLES OAK KNOLL CAB,750M,0.7500,12,12.00,0,30336,241,NULL,COLLECTIONS,NULL,1,2021-08-11 16:09:57.340,NULL,QUI,NULL,NULL
5764,111157,FOPPIANO CHARD,750M,0.7500,12,12.00,0,30336,241,NULL,COLLECTIONS,NULL,1,2021-08-11 16:09:57.340,NULL,QUI,NULL,NULL
5765,111491,PASCUAL TOSO ALTA MALBEC RSV,750M,0.7500,6,6.00,0,30336,241,NULL,COLLECTIONS,NULL,1,2021-08-11 16:09:57.340,NULL,QUI,NULL,NULL
5766,111780,TROPICAL PCH MOSCATO,750M,0.7500,12,12.00,0,30336,241,NULL,COLLECTIONS,NULL,1,2021-08-11 16:09:57.340,NULL,QUI,NULL,NULL
5767,111855,BIANCHI VALENTIN MALBEC,750M,0.7500,12,12.00,0,30336,241,NULL,COLLECTIONS,NULL,1,2021-08-11 16:09:57.340,NULL,QUI,NULL,NULL
5768,119469,PASCUAL TOSO ALTA MALBEC RSV,750M,0.7500,6,6.00,0,30336,241,NULL,COLLECTIONS,NULL,1,2021-08-11 16:09:57.340,NULL,QUI,NULL,NULL
5769,119806,TROPICAL CRNBRY MOSCATO,750M,0.7500,12,12.00,0,30336,241,NULL,COLLECTIONS,NULL,1,2021-08-11 16:09:57.340,NULL,QUI,NULL,NULL
5770,125264,PASCUAL TOSO MALBEC RSV,750M,0.7500,12,12.00,0,30336,241,NULL,COLLECTIONS,NULL,1,2021-08-11 16:09:57.340,NULL,QUI,NULL,NULL
5771,125271,PASCUAL TOSO SPRK BRUT,750M,0.7500,12,12.00,0,30336,241,NULL,COLLECTIONS,NULL,1,2021-08-11 16:09:57.340,NULL,QUI,NULL,NULL
5772,125274,PASCUAL TOSO CAB,750M,0.7500,12,12.00,0,30336,241,NULL,COLLECTIONS,NULL,1,2021-08-11 16:09:57.340,NULL,QUI,NULL,NULL
5773,125284,PASCUAL TOSO MALBEC,750M,0.7500,12,12.00,0,30336,241,NULL,COLLECTIONS,NULL,1,2021-08-11 16:09:57.340,NULL,QUI,NULL,NULL
5774,125303,PASCUAL TOSO TORRONTES,750M,0.7500,12,12.00,0,30336,241,NULL,COLLECTIONS,NULL,1,2021-08-11 16:09:57.340,NULL,QUI,NULL,NULL
5775,125304,PASCUAL TOSO CHARD,750M,0.7500,12,12.00,0,30336,241,NULL,COLLECTIONS,NULL,1,2021-08-11 16:09:57.340,NULL,QUI,NULL,NULL
5776,125306,PASCUAL TOSO CAB RSV,750M,0.7500,12,12.00,0,30336,241,NULL,COLLECTIONS,NULL,1,2021-08-11 16:09:57.340,NULL,QUI,NULL,NULL
5777,134569,IRONSTONE OBSESSION SYM PCH,750M,0.7500,12,12.00,0,30336,241,NULL,COLLECTIONS,NULL,1,2021-08-11 16:09:57.340,NULL,QUI,NULL,NULL
5778,134827,IRONSTONE OBSESSION SYM APL,750M,0.7500,12,12.00,0,30336,241,NULL,COLLECTIONS,NULL,1,2021-08-11 16:09:57.340,NULL,QUI,NULL,NULL
5779,134828,IRONSTONE OBSESSION SYM MANGO,750M,0.7500,12,12.00,0,30336,241,NULL,COLLECTIONS,NULL,1,2021-08-11 16:09:57.340,NULL,QUI,NULL,NULL
5780,150973,FOPPIANO CHARD,750M,0.7500,12,12.00,0,30336,241,NULL,COLLECTIONS,NULL,1,2021-08-11 16:09:57.340,NULL,QUI,NULL,NULL
5781,202157,MORSE CODE RED BLEND,750M,0.7500,12,12.00,290,30336,241,NULL,COLLECTIONS,NULL,1,2021-08-11 16:09:57.340,NULL,QUI,NULL,NULL
5782,202193,SHIRVINGTON SHIRAZ,750M,0.7500,6,6.00,0,30336,241,NULL,COLLECTIONS,NULL,1,2021-08-11 16:09:57.340,NULL,QUI,NULL,NULL
5783,202315,PARINGA SPARK SHIRAZ,750M,0.7500,12,12.00,0,30336,241,NULL,COLLECTIONS,NULL,1,2021-08-11 16:09:57.340,NULL,QUI,NULL,NULL
5784,206245,TROPICAL BLUBRY MOSCATO,750M,0.7500,12,12.00,0,30336,241,NULL,COLLECTIONS,NULL,1,2021-08-11 16:09:57.340,NULL,QUI,NULL,NULL
5785,206617,TROPICAL BLK SEMI SWEET,750M,0.7500,12,12.00,0,30336,241,NULL,COLLECTIONS,NULL,1,2021-08-11 16:09:57.340,NULL,QUI,NULL,NULL
5786,206624,TROPICAL RED SEMI SWEET,750M,0.7500,12,12.00,0,30336,241,NULL,COLLECTIONS,NULL,1,2021-08-11 16:09:57.340,NULL,QUI,NULL,NULL
5787,206655,SNOWFLAKES SWEET RED WINE,750M,0.7500,12,12.00,0,30336,241,NULL,COLLECTIONS,NULL,1,2021-08-11 16:09:57.340,NULL,QUI,NULL,NULL
5788,206656,SNOWFLAKES MOSCATO D'ASTI,750M,0.7500,12,12.00,0,30336,241,NULL,COLLECTIONS,NULL,1,2021-08-11 16:09:57.340,NULL,QUI,NULL,NULL
5789,264626,BIANCHI LEO MALBEC,750M,0.7500,6,6.00,0,30336,241,NULL,COLLECTIONS,NULL,1,2021-08-11 16:09:57.340,NULL,QUI,NULL,NULL
5790,264650,BIANCHI LEO TORRONTES,750M,0.7500,6,6.00,0,30336,241,NULL,COLLECTIONS,NULL,1,2021-08-11 16:09:57.340,NULL,QUI,NULL,NULL
5791,28351,TROPICAL STRBRY MOSCATO,750M,0.7500,12,12.00,0,30336,241,NULL,COLLECTIONS,NULL,1,2021-08-11 16:09:57.340,NULL,QUI,NULL,NULL
5792,3270,SAO MIGUEL SUL RED,750M,0.7500,12,12.00,0,30336,241,NULL,COLLECTIONS,NULL,1,2021-08-11 16:09:57.340,NULL,QUI,NULL,NULL
5793,349010,QUINTA DO VALLADO QUADRIFOLIA,750M,0.7500,6,6.00,0,30336,241,NULL,COLLECTIONS,NULL,1,2021-08-11 16:09:57.340,NULL,QUI,NULL,NULL
5794,349028,LTU MALBEC,750M,0.7500,6,6.00,0,30336,241,NULL,COLLECTIONS,NULL,1,2021-08-11 16:09:57.340,NULL,QUI,NULL,NULL
5795,35375,PARSONS FLAT CAB/SHIRAZ,750M,0.7500,12,12.00,0,30336,241,NULL,COLLECTIONS,NULL,1,2021-08-11 16:09:57.340,NULL,QUI,NULL,NULL
5796,38779,TWO ANGELS P SIRAH,750M,0.7500,12,12.00,0,30336,241,NULL,COLLECTIONS,NULL,1,2021-08-11 16:09:57.340,NULL,QUI,NULL,NULL
5797,40069,BIANCHI FAMIGLIA CAB,750M,0.7500,12,12.00,0,30336,241,NULL,COLLECTIONS,NULL,1,2021-08-11 16:09:57.340,NULL,QUI,NULL,NULL
5798,463234,IRONSTONE CAB,750M,0.7500,12,12.00,0,30336,241,NULL,COLLECTIONS,NULL,1,2021-08-11 16:09:57.340,NULL,QUI,NULL,NULL
5799,463242,IRONSTONE CAB FRANC,750M,0.7500,12,12.00,0,30336,241,NULL,COLLECTIONS,NULL,1,2021-08-11 16:09:57.340,NULL,QUI,NULL,NULL
5800,463271,IRONSTONE CHARD,750M,0.7500,12,12.00,0,30336,241,NULL,COLLECTIONS,NULL,1,2021-08-11 16:09:57.340,NULL,QUI,NULL,NULL
5801,463289,IRONSTONE CAB RSV,750M,0.7500,6,6.00,0,30336,241,NULL,COLLECTIONS,NULL,1,2021-08-11 16:09:57.340,NULL,QUI,NULL,NULL
5802,463333,IRONSTONE OBSESSION SYMPHONY,750M,0.7500,12,12.00,0,30336,241,NULL,COLLECTIONS,NULL,1,2021-08-11 16:09:57.340,NULL,QUI,NULL,NULL
5803,463337,IRONSTONE OV ZIN,750M,0.7500,12,12.00,0,30336,241,NULL,COLLECTIONS,NULL,1,2021-08-11 16:09:57.340,NULL,QUI,NULL,NULL
5804,463338,IRONSTONE OBSESSION RED,750M,0.7500,12,12.00,0,30336,241,NULL,COLLECTIONS,NULL,1,2021-08-11 16:09:57.340,NULL,QUI,NULL,NULL
5805,463367,LEAPING HORSE CALIF RED BLND,750M,0.7500,12,12.00,0,30336,241,NULL,COLLECTIONS,NULL,1,2021-08-11 16:09:57.340,NULL,QUI,NULL,NULL
5806,463370,LEAPING HORSE WHT ZIN,1.5L,1.5000,6,6.00,0,30336,241,NULL,COLLECTIONS,NULL,1,2021-08-11 16:09:57.340,NULL,QUI,NULL,NULL
5807,47591,IRONSTONE CAB RSV,750M,0.7500,6,6.00,0,30336,241,NULL,COLLECTIONS,NULL,1,2021-08-11 16:09:57.340,NULL,QUI,NULL,NULL
5808,47996,CHAMP PALMER & CO BRUT RSV,750M,0.7500,6,6.00,0,30336,241,NULL,COLLECTIONS,NULL,1,2021-08-11 16:09:57.340,NULL,QUI,NULL,NULL
5809,47997,CHAMP PALMER & CO BL DE BL,750M,0.7500,6,6.00,0,30336,241,NULL,COLLECTIONS,NULL,1,2021-08-11 16:09:57.340,NULL,QUI,NULL,NULL
5810,48001,CHAMP PALMER & CO ROSE RSV NV,750M,0.7500,6,6.00,0,30336,241,NULL,COLLECTIONS,NULL,1,2021-08-11 16:09:57.340,NULL,QUI,NULL,NULL
5811,48007,CHAMP PALMER & CO BRUT RSV,375M,0.3750,12,12.00,0,30336,241,NULL,COLLECTIONS,NULL,1,2021-08-11 16:09:57.340,NULL,QUI,NULL,NULL
5812,48011,CHAMP PALMER & CO BL DE BL,1.5L,1.5000,3,3.00,0,30336,241,NULL,COLLECTIONS,NULL,1,2021-08-11 16:09:57.340,NULL,QUI,NULL,NULL
5813,48015,CHAMP PALMER & CO BRUT RSV,1.5L,1.5000,3,3.00,0,30336,241,NULL,COLLECTIONS,NULL,1,2021-08-11 16:09:57.340,NULL,QUI,NULL,NULL
5814,486203,PAZO CILLEIRO ALBARINO,750M,0.7500,12,12.00,0,30336,241,NULL,COLLECTIONS,NULL,1,2021-08-11 16:09:57.340,NULL,QUI,NULL,NULL
5815,57458,CONDE DE LOS ANDES TEMP,750M,0.7500,6,6.00,0,30336,241,NULL,COLLECTIONS,NULL,1,2021-08-11 16:09:57.340,NULL,QUI,NULL,NULL
5816,65567,SIMONSIG BRUT ROSE,750M,0.7500,12,12.00,0,30336,241,NULL,COLLECTIONS,NULL,1,2021-08-11 16:09:57.340,NULL,QUI,NULL,NULL
5817,67933,KAROLYI GRUNER VELTLINER,750M,0.7500,12,12.00,0,30336,241,NULL,COLLECTIONS,NULL,1,2021-08-11 16:09:57.340,NULL,QUI,NULL,NULL
5818,68974,BIANCHI VALENTIN MALBEC,750M,0.7500,12,12.00,0,30336,241,NULL,COLLECTIONS,NULL,1,2021-08-11 16:09:57.340,NULL,QUI,NULL,NULL
5819,71034,TROPICAL GRPFRT MOSCATO,750M,0.7500,12,12.00,0,30336,241,NULL,COLLECTIONS,NULL,1,2021-08-11 16:09:57.340,NULL,QUI,NULL,NULL
5820,72858,LUCA BOSIO SWT RED,750M,0.7500,12,12.00,0,30336,241,NULL,COLLECTIONS,NULL,1,2021-08-11 16:09:57.340,NULL,QUI,NULL,NULL
5821,786025,LOS PRIMOS MALBEC,750M,0.7500,12,12.00,0,30336,241,NULL,COLLECTIONS,NULL,1,2021-08-11 16:09:57.340,NULL,QUI,NULL,NULL
5822,786062,GUSTAVE LORENTZ P BLANC RSV,750M,0.7500,12,12.00,0,30336,241,NULL,COLLECTIONS,NULL,1,2021-08-11 16:09:57.340,NULL,QUI,NULL,NULL
5823,786070,FRATELLI MONTEPULCIANO,750M,0.7500,12,12.00,0,30336,241,NULL,COLLECTIONS,NULL,1,2021-08-11 16:09:57.340,NULL,QUI,NULL,NULL
5824,786072,FRATELLI CHIANTI,750M,0.7500,12,12.00,0,30336,241,NULL,COLLECTIONS,NULL,1,2021-08-11 16:09:57.340,NULL,QUI,NULL,NULL
5825,786077,FRATELLI MOSCATO D ASTI,750M,0.7500,12,12.00,0,30336,241,NULL,COLLECTIONS,NULL,1,2021-08-11 16:09:57.340,NULL,QUI,NULL,NULL
5826,786135,FIGUERO NOBLE RED,750M,0.7500,6,6.00,0,30336,241,NULL,COLLECTIONS,NULL,1,2021-08-11 16:09:57.340,NULL,QUI,NULL,NULL
5827,786141,GUSTAVE LORENTZ P GRIS RSV,750M,0.7500,12,12.00,0,30336,241,NULL,COLLECTIONS,NULL,1,2021-08-11 16:09:57.340,NULL,QUI,NULL,NULL
5828,786148,BIANCHI VALENTIN CAB,750M,0.7500,12,12.00,0,30336,241,NULL,COLLECTIONS,NULL,1,2021-08-11 16:09:57.340,NULL,QUI,NULL,NULL
5829,786153,BIANCHI ENZO RED,750M,0.7500,6,6.00,0,30336,241,NULL,COLLECTIONS,NULL,1,2021-08-11 16:09:57.340,NULL,QUI,NULL,NULL
5830,786154,BIANCHI FAMIGLIA CAB,750M,0.7500,12,12.00,0,30336,241,NULL,COLLECTIONS,NULL,1,2021-08-11 16:09:57.340,NULL,QUI,NULL,NULL
5831,786156,KIRKLAND SIG RIOJA RSV QS,750M,0.7500,12,12.00,0,30336,241,NULL,COLLECTIONS,NULL,1,2021-08-11 16:09:57.340,NULL,QUI,NULL,NULL
5832,786190,GUSTAVE LORENTZ RIES RSV,750M,0.7500,12,12.00,0,30336,241,NULL,COLLECTIONS,NULL,1,2021-08-11 16:09:57.340,NULL,QUI,NULL,NULL
5833,786196,GUSTAVE LORENTZ GEWURZ RSV,750M,0.7500,12,12.00,0,30336,241,NULL,COLLECTIONS,NULL,1,2021-08-11 16:09:57.340,NULL,QUI,NULL,NULL
5834,786204,BIANCHI FAMIGLIA MALBEC,750M,0.7500,12,12.00,0,30336,241,NULL,COLLECTIONS,NULL,1,2021-08-11 16:09:57.340,NULL,QUI,NULL,NULL
5835,786209,BIANCHI LACREDO RED BLEND,750M,0.7500,12,12.00,0,30336,241,NULL,COLLECTIONS,NULL,1,2021-08-11 16:09:57.340,NULL,QUI,NULL,NULL
5836,786218,ELSA CHARD,750M,0.7500,12,12.00,0,30336,241,NULL,COLLECTIONS,NULL,1,2021-08-11 16:09:57.340,NULL,QUI,NULL,NULL
5837,786244,ASCEVI P GRIGIO,750M,0.7500,12,12.00,0,30336,241,NULL,COLLECTIONS,NULL,1,2021-08-11 16:09:57.340,NULL,QUI,NULL,NULL
5838,786265,BOSIO ROERO ARNEIS,750M,0.7500,12,12.00,0,30336,241,NULL,COLLECTIONS,NULL,1,2021-08-11 16:09:57.340,NULL,QUI,NULL,NULL
5839,786266,BOSIO TRFLE HNTER LEDA BARBERA,750M,0.7500,12,12.00,0,30336,241,NULL,COLLECTIONS,NULL,1,2021-08-11 16:09:57.340,NULL,QUI,NULL,NULL
5840,786285,TERRAPURA SAUV BL,750M,0.7500,12,12.00,0,30336,241,NULL,COLLECTIONS,NULL,1,2021-08-11 16:09:57.340,NULL,QUI,NULL,NULL
5841,786287,TERRAPURA CHARD,750M,0.7500,12,12.00,0,30336,241,NULL,COLLECTIONS,NULL,1,2021-08-11 16:09:57.340,NULL,QUI,NULL,NULL
5842,786288,TERRAPURA CARMENERE,750M,0.7500,12,12.00,0,30336,241,NULL,COLLECTIONS,NULL,1,2021-08-11 16:09:57.340,NULL,QUI,NULL,NULL
5843,786298,TERRAPURA CHARD,750M,0.7500,12,12.00,0,30336,241,NULL,COLLECTIONS,NULL,1,2021-08-11 16:09:57.340,NULL,QUI,NULL,NULL
5844,786299,TERRAPURA CHARD,750M,0.7500,12,12.00,0,30336,241,NULL,COLLECTIONS,NULL,1,2021-08-11 16:09:57.340,NULL,QUI,NULL,NULL
5845,786300,TERRAPURA SAUV BL,750M,0.7500,12,12.00,0,30336,241,NULL,COLLECTIONS,NULL,1,2021-08-11 16:09:57.340,NULL,QUI,NULL,NULL
5846,786304,NEW AGE ROSE,750M,0.7500,12,12.00,0,30336,241,NULL,COLLECTIONS,NULL,1,2021-08-11 16:09:57.340,NULL,QUI,NULL,NULL
5847,786311,NEW AGE RED,750M,0.7500,12,12.00,0,30336,241,NULL,COLLECTIONS,NULL,1,2021-08-11 16:09:57.340,NULL,QUI,NULL,NULL
5848,786314,NEW AGE WHT BLND,750M,0.7500,12,12.00,0,30336,241,NULL,COLLECTIONS,NULL,1,2021-08-11 16:09:57.340,NULL,QUI,NULL,NULL
5849,786343,BODEGAS MURIEL RIOJA CRIANZA,750M,0.7500,12,12.00,0,30336,241,NULL,COLLECTIONS,NULL,1,2021-08-11 16:09:57.340,NULL,QUI,NULL,NULL
5850,786352,BODEGAS MURIEL RSV,750M,0.7500,12,12.00,0,30336,241,NULL,COLLECTIONS,NULL,1,2021-08-11 16:09:57.340,NULL,QUI,NULL,NULL
5851,786380,BODEGAS MURIEL TEMP GR RSV,750M,0.7500,12,12.00,0,30336,241,NULL,COLLECTIONS,NULL,1,2021-08-11 16:09:57.340,NULL,QUI,NULL,NULL
5852,786386,BODEGAS MURIEL RSV,750M,0.7500,12,12.00,0,30336,241,NULL,COLLECTIONS,NULL,1,2021-08-11 16:09:57.340,NULL,QUI,NULL,NULL
5853,786427,ELSA CAB,750M,0.7500,12,12.00,0,30336,241,NULL,COLLECTIONS,NULL,1,2021-08-11 16:09:57.340,NULL,QUI,NULL,NULL
5854,786484,ELSA MALBEC,750M,0.7500,12,12.00,0,30336,241,NULL,COLLECTIONS,NULL,1,2021-08-11 16:09:57.340,NULL,QUI,NULL,NULL
5855,786492,GUSTAVE LORENTZ CREM BRUT ROSE,750M,0.7500,12,12.00,0,30336,241,NULL,COLLECTIONS,NULL,1,2021-08-11 16:09:57.340,NULL,QUI,NULL,NULL
5856,786494,EPONYMOUS SYRAH,750M,0.7500,12,12.00,0,30336,241,NULL,COLLECTIONS,NULL,1,2021-08-11 16:09:57.340,NULL,QUI,NULL,NULL
5857,786518,ELSA MALBEC,1L,1.0000,12,12.00,0,30336,241,NULL,COLLECTIONS,NULL,1,2021-08-11 16:09:57.340,NULL,QUI,NULL,NULL
5858,786533,SENSUAL TORRONTES,750M,0.7500,12,12.00,0,30336,241,NULL,COLLECTIONS,NULL,1,2021-08-11 16:09:57.340,NULL,QUI,NULL,NULL
5859,786537,SENSUAL MALBEC,750M,0.7500,12,12.00,0,30336,241,NULL,COLLECTIONS,NULL,1,2021-08-11 16:09:57.340,NULL,QUI,NULL,NULL
5860,786544,SIMONSIG CHENIN BL,750M,0.7500,12,12.00,0,30336,241,NULL,COLLECTIONS,NULL,1,2021-08-11 16:09:57.340,NULL,QUI,NULL,NULL
5861,786626,VILA NOVA VINHO VERDE WHT,750M,0.7500,12,12.00,0,30336,241,NULL,COLLECTIONS,NULL,1,2021-08-11 16:09:57.340,NULL,QUI,NULL,NULL
5862,786630,VILA NOVA DOURO RED BLND,750M,0.7500,12,12.00,0,30336,241,NULL,COLLECTIONS,NULL,1,2021-08-11 16:09:57.340,NULL,QUI,NULL,NULL
5863,786654,ALTAMIRA BRANDAL,750M,0.7500,12,12.00,0,30336,241,NULL,COLLECTIONS,NULL,1,2021-08-11 16:09:57.340,NULL,QUI,NULL,NULL
5864,786657,VINA EGUIA TEMP RSV,750M,0.7500,12,12.00,0,30336,241,NULL,COLLECTIONS,NULL,1,2021-08-11 16:09:57.340,NULL,QUI,NULL,NULL
5865,786659,VINA EGUIA RIOJA TEMP CRIANZA,750M,0.7500,12,12.00,0,30336,241,NULL,COLLECTIONS,NULL,1,2021-08-11 16:09:57.340,NULL,QUI,NULL,NULL
5866,786666,MATETIC EQ COASTAL SAUV BL,750M,0.7500,12,12.00,0,30336,241,NULL,COLLECTIONS,NULL,1,2021-08-11 16:09:57.340,NULL,QUI,NULL,NULL
5867,786673,TROPICAL PASSION FRUIT MOSCATO,750M,0.7500,12,12.00,0,30336,241,NULL,COLLECTIONS,NULL,1,2021-08-11 16:09:57.340,NULL,QUI,NULL,NULL
5868,786697,TROPICAL MANGO MOSCATO,750M,0.7500,12,12.00,0,30336,241,NULL,COLLECTIONS,NULL,1,2021-08-11 16:09:57.340,NULL,QUI,NULL,NULL
5869,786700,LUCA BOSIO BARBERA D ASTI,750M,0.7500,12,12.00,0,30336,241,NULL,COLLECTIONS,NULL,1,2021-08-11 16:09:57.340,NULL,QUI,NULL,NULL
5870,786717,LUCA BOSIO MOSCATO PAVIA,750M,0.7500,12,12.00,0,30336,241,NULL,COLLECTIONS,NULL,1,2021-08-11 16:09:57.340,NULL,QUI,NULL,NULL
5871,786722,VINA EGUIA RIOJA BLANCO,750M,0.7500,12,12.00,0,30336,241,NULL,COLLECTIONS,NULL,1,2021-08-11 16:09:57.340,NULL,QUI,NULL,NULL
5872,786723,LUCIO BOSIO DOLCETTO D ALBA,750M,0.7500,12,12.00,0,30336,241,NULL,COLLECTIONS,NULL,1,2021-08-11 16:09:57.340,NULL,QUI,NULL,NULL
5873,786724,LUCA BOSIO EGIDIO BARB D ALBA,750M,0.7500,12,12.00,0,30336,241,NULL,COLLECTIONS,NULL,1,2021-08-11 16:09:57.340,NULL,QUI,NULL,NULL
5874,786728,LUCA BOSIO ROERO ARNEIS,750M,0.7500,12,12.00,0,30336,241,NULL,COLLECTIONS,NULL,1,2021-08-11 16:09:57.340,NULL,QUI,NULL,NULL
5875,786737,LUCA BOSIO PROSECCO,750M,0.7500,12,12.00,110,30336,241,NULL,COLLECTIONS,NULL,1,2021-08-11 16:09:57.340,NULL,QUI,NULL,NULL
5876,786740,EPONYMOUS SPRING MTN CAB,750M,0.7500,12,12.00,0,30336,241,NULL,COLLECTIONS,NULL,1,2021-08-11 16:09:57.340,NULL,QUI,NULL,NULL
5877,786741,TWO ANGELS P SIRAH,750M,0.7500,12,12.00,0,30336,241,NULL,COLLECTIONS,NULL,1,2021-08-11 16:09:57.340,NULL,QUI,NULL,NULL
5878,786757,LUCA BOSIO BAROLO DOCG,750M,0.7500,12,12.00,0,30336,241,NULL,COLLECTIONS,NULL,1,2021-08-11 16:09:57.340,NULL,QUI,NULL,NULL
5879,786875,PILLAR BOX RED,750M,0.7500,12,12.00,0,30336,241,NULL,COLLECTIONS,NULL,1,2021-08-11 16:09:57.340,NULL,QUI,NULL,NULL
5880,786914,GUSTAVE LORENTZ CREMANT BRUT,750M,0.7500,12,12.00,0,30336,241,NULL,COLLECTIONS,NULL,1,2021-08-11 16:09:57.340,NULL,QUI,NULL,NULL
5881,786928,PILLAR BOX CAB RSV,750M,0.7500,12,12.00,0,30336,241,NULL,COLLECTIONS,NULL,1,2021-08-11 16:09:57.340,NULL,QUI,NULL,NULL
5882,786943,PILLAR BOX RED,750M,0.7500,12,12.00,0,30336,241,NULL,COLLECTIONS,NULL,1,2021-08-11 16:09:57.340,NULL,QUI,NULL,NULL
5883,807474,FOPPIANO PETITE SYRAH,750M,0.7500,12,12.00,0,30336,241,NULL,COLLECTIONS,NULL,1,2021-08-11 16:09:57.340,NULL,QUI,NULL,NULL
